dataset,method,comparison,repetition_a,repetition_a_name,repetition_b,repetition_b_name,idx,threshold,average_precision
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2363,0.55,0.8857143
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2363,0.6,0.85393256
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2363,0.65,0.8333333
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2363,0.7,0.8333333
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2363,0.75,0.7837838
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2363,0.8,0.74603176
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2363,0.85,0.68367344
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2363,0.8999999999999999,0.65
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2363,0.95,0.4864865
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2359,0.5,0.89171976
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2359,0.55,0.87974685
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2359,0.6,0.87974685
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2359,0.65,0.8679245
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2359,0.7,0.8679245
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2359,0.75,0.7784431
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2359,0.8,0.75739646
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2359,0.85,0.70689654
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2359,0.8999999999999999,0.5882353
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2359,0.95,0.3438914
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2364,0.5,0.93700784
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2364,0.55,0.93700784
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2364,0.6,0.90697676
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2364,0.65,0.8923077
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2364,0.7,0.8923077
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2364,0.75,0.8636364
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2364,0.8,0.8358209
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2364,0.85,0.79562044
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2364,0.8999999999999999,0.7446808
mScarlet_in_PAG,deepflash2,2,2,2,3,3,2364,0.95,0.556962
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2342,0.5,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2342,0.55,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2342,0.6,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2342,0.65,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2342,0.7,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2342,0.75,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2342,0.8,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2342,0.85,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2342,0.8999999999999999,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2342,0.95,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2349,0.5,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2349,0.55,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2349,0.6,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2349,0.65,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2349,0.7,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2349,0.75,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2349,0.8,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2349,0.85,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2349,0.8999999999999999,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2349,0.95,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2332,0.5,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2332,0.55,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2332,0.6,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2332,0.65,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2332,0.7,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2332,0.75,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2332,0.8,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2332,0.85,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2332,0.8999999999999999,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2332,0.95,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2347,0.5,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2347,0.55,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2347,0.6,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2347,0.65,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2347,0.7,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2347,0.75,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2347,0.8,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2347,0.85,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2347,0.8999999999999999,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2347,0.95,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2341,0.5,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2341,0.55,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2341,0.6,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2341,0.65,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2341,0.7,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2341,0.75,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2341,0.8,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2341,0.85,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2341,0.8999999999999999,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2341,0.95,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2343,0.5,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2343,0.55,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2343,0.6,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2343,0.65,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2343,0.7,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2343,0.75,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2343,0.8,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2343,0.85,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2343,0.8999999999999999,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2343,0.95,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2334,0.5,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2334,0.55,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2334,0.6,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2334,0.65,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2334,0.7,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2334,0.75,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2334,0.8,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2334,0.85,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2334,0.8999999999999999,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2334,0.95,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2340,0.5,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2340,0.55,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2340,0.6,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2340,0.65,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2340,0.7,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2340,0.75,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2340,0.8,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2340,0.85,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2340,0.8999999999999999,1.0
YFP_in_CTX,cellpose,0,1,cyto,2,cyto,2340,0.95,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2342,0.5,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2342,0.55,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2342,0.6,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2342,0.65,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2342,0.7,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2342,0.75,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2342,0.8,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2342,0.85,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2342,0.8999999999999999,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2342,0.95,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2349,0.5,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2349,0.55,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2349,0.6,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2349,0.65,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2349,0.7,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2349,0.75,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2349,0.8,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2349,0.85,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2349,0.8999999999999999,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2349,0.95,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2332,0.5,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2332,0.55,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2332,0.6,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2332,0.65,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2332,0.7,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2332,0.75,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2332,0.8,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2332,0.85,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2332,0.8999999999999999,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2332,0.95,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2347,0.5,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2347,0.55,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2347,0.6,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2347,0.65,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2347,0.7,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2347,0.75,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2347,0.8,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2347,0.85,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2347,0.8999999999999999,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2347,0.95,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2341,0.5,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2341,0.55,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2341,0.6,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2341,0.65,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2341,0.7,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2341,0.75,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2341,0.8,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2341,0.85,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2341,0.8999999999999999,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2341,0.95,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2343,0.5,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2343,0.55,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2343,0.6,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2343,0.65,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2343,0.7,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2343,0.75,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2343,0.8,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2343,0.85,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2343,0.8999999999999999,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2343,0.95,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2334,0.5,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2334,0.55,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2334,0.6,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2334,0.65,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2334,0.7,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2334,0.75,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2334,0.8,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2334,0.85,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2334,0.8999999999999999,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2334,0.95,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2340,0.5,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2340,0.55,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2340,0.6,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2340,0.65,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2340,0.7,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2340,0.75,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2340,0.8,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2340,0.85,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2340,0.8999999999999999,1.0
YFP_in_CTX,cellpose,1,1,cyto,3,cyto,2340,0.95,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2342,0.5,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2342,0.55,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2342,0.6,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2342,0.65,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2342,0.7,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2342,0.75,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2342,0.8,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2342,0.85,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2342,0.8999999999999999,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2342,0.95,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2349,0.5,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2349,0.55,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2349,0.6,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2349,0.65,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2349,0.7,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2349,0.75,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2349,0.8,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2349,0.85,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2349,0.8999999999999999,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2349,0.95,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2332,0.5,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2332,0.55,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2332,0.6,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2332,0.65,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2332,0.7,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2332,0.75,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2332,0.8,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2332,0.85,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2332,0.8999999999999999,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2332,0.95,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2347,0.5,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2347,0.55,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2347,0.6,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2347,0.65,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2347,0.7,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2347,0.75,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2347,0.8,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2347,0.85,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2347,0.8999999999999999,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2347,0.95,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2341,0.5,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2341,0.55,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2341,0.6,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2341,0.65,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2341,0.7,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2341,0.75,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2341,0.8,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2341,0.85,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2341,0.8999999999999999,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2341,0.95,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2343,0.5,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2343,0.55,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2343,0.6,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2343,0.65,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2343,0.7,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2343,0.75,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2343,0.8,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2343,0.85,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2343,0.8999999999999999,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2343,0.95,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2334,0.5,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2334,0.55,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2334,0.6,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2334,0.65,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2334,0.7,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2334,0.75,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2334,0.8,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2334,0.85,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2334,0.8999999999999999,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2334,0.95,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2340,0.5,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2340,0.55,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2340,0.6,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2340,0.65,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2340,0.7,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2340,0.75,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2340,0.8,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2340,0.85,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2340,0.8999999999999999,1.0
YFP_in_CTX,cellpose,2,2,cyto,3,cyto,2340,0.95,1.0
YFP_in_CTX,cellpose_single,0,1,1,2,2,2342,0.5,0.939759
YFP_in_CTX,cellpose_single,0,1,1,2,2,2342,0.55,0.939759
YFP_in_CTX,cellpose_single,0,1,1,2,2,2342,0.6,0.939759
YFP_in_CTX,cellpose_single,0,1,1,2,2,2342,0.65,0.9166667
YFP_in_CTX,cellpose_single,0,1,1,2,2,2342,0.7,0.9166667
YFP_in_CTX,cellpose_single,0,1,1,2,2,2342,0.75,0.89411765
YFP_in_CTX,cellpose_single,0,1,1,2,2,2342,0.8,0.85057473
YFP_in_CTX,cellpose_single,0,1,1,2,2,2342,0.85,0.82954544
YFP_in_CTX,cellpose_single,0,1,1,2,2,2342,0.8999999999999999,0.7692308
YFP_in_CTX,cellpose_single,0,1,1,2,2,2342,0.95,0.3644068
YFP_in_CTX,cellpose_single,0,1,1,2,2,2349,0.5,0.9
YFP_in_CTX,cellpose_single,0,1,1,2,2,2349,0.55,0.9
YFP_in_CTX,cellpose_single,0,1,1,2,2,2349,0.6,0.8811881
YFP_in_CTX,cellpose_single,0,1,1,2,2,2349,0.65,0.8811881
YFP_in_CTX,cellpose_single,0,1,1,2,2,2349,0.7,0.8811881
YFP_in_CTX,cellpose_single,0,1,1,2,2,2349,0.75,0.8811881
YFP_in_CTX,cellpose_single,0,1,1,2,2,2349,0.8,0.8446602
YFP_in_CTX,cellpose_single,0,1,1,2,2,2349,0.85,0.7924528
YFP_in_CTX,cellpose_single,0,1,1,2,2,2349,0.8999999999999999,0.6666667
YFP_in_CTX,cellpose_single,0,1,1,2,2,2349,0.95,0.33802816
YFP_in_CTX,cellpose_single,0,1,1,2,2,2332,0.5,0.85714287
YFP_in_CTX,cellpose_single,0,1,1,2,2,2332,0.55,0.85714287
YFP_in_CTX,cellpose_single,0,1,1,2,2,2332,0.6,0.8333333
YFP_in_CTX,cellpose_single,0,1,1,2,2,2332,0.65,0.8333333
YFP_in_CTX,cellpose_single,0,1,1,2,2,2332,0.7,0.8333333
YFP_in_CTX,cellpose_single,0,1,1,2,2,2332,0.75,0.7875
YFP_in_CTX,cellpose_single,0,1,1,2,2,2332,0.8,0.7654321
YFP_in_CTX,cellpose_single,0,1,1,2,2,2332,0.85,0.70238096
YFP_in_CTX,cellpose_single,0,1,1,2,2,2332,0.8999999999999999,0.5714286
YFP_in_CTX,cellpose_single,0,1,1,2,2,2332,0.95,0.2767857
YFP_in_CTX,cellpose_single,0,1,1,2,2,2347,0.5,0.94285715
YFP_in_CTX,cellpose_single,0,1,1,2,2,2347,0.55,0.94285715
YFP_in_CTX,cellpose_single,0,1,1,2,2,2347,0.6,0.94285715
YFP_in_CTX,cellpose_single,0,1,1,2,2,2347,0.65,0.94285715
YFP_in_CTX,cellpose_single,0,1,1,2,2,2347,0.7,0.94285715
YFP_in_CTX,cellpose_single,0,1,1,2,2,2347,0.75,0.94285715
YFP_in_CTX,cellpose_single,0,1,1,2,2,2347,0.8,0.94285715
YFP_in_CTX,cellpose_single,0,1,1,2,2,2347,0.85,0.8378378
YFP_in_CTX,cellpose_single,0,1,1,2,2,2347,0.8999999999999999,0.81333333
YFP_in_CTX,cellpose_single,0,1,1,2,2,2347,0.95,0.5280899
YFP_in_CTX,cellpose_single,0,1,1,2,2,2341,0.5,0.88297874
YFP_in_CTX,cellpose_single,0,1,1,2,2,2341,0.55,0.88297874
YFP_in_CTX,cellpose_single,0,1,1,2,2,2341,0.6,0.88297874
YFP_in_CTX,cellpose_single,0,1,1,2,2,2341,0.65,0.88297874
YFP_in_CTX,cellpose_single,0,1,1,2,2,2341,0.7,0.84375
YFP_in_CTX,cellpose_single,0,1,1,2,2,2341,0.75,0.7878788
YFP_in_CTX,cellpose_single,0,1,1,2,2,2341,0.8,0.7878788
YFP_in_CTX,cellpose_single,0,1,1,2,2,2341,0.85,0.75247526
YFP_in_CTX,cellpose_single,0,1,1,2,2,2341,0.8999999999999999,0.7352941
YFP_in_CTX,cellpose_single,0,1,1,2,2,2341,0.95,0.30147058
YFP_in_CTX,cellpose_single,0,1,1,2,2,2343,0.5,0.9315069
YFP_in_CTX,cellpose_single,0,1,1,2,2,2343,0.55,0.9315069
YFP_in_CTX,cellpose_single,0,1,1,2,2,2343,0.6,0.9054054
YFP_in_CTX,cellpose_single,0,1,1,2,2,2343,0.65,0.9054054
YFP_in_CTX,cellpose_single,0,1,1,2,2,2343,0.7,0.9054054
YFP_in_CTX,cellpose_single,0,1,1,2,2,2343,0.75,0.9054054
YFP_in_CTX,cellpose_single,0,1,1,2,2,2343,0.8,0.9054054
YFP_in_CTX,cellpose_single,0,1,1,2,2,2343,0.85,0.83116883
YFP_in_CTX,cellpose_single,0,1,1,2,2,2343,0.8999999999999999,0.6785714
YFP_in_CTX,cellpose_single,0,1,1,2,2,2343,0.95,0.3960396
YFP_in_CTX,cellpose_single,0,1,1,2,2,2334,0.5,0.8888889
YFP_in_CTX,cellpose_single,0,1,1,2,2,2334,0.55,0.8888889
YFP_in_CTX,cellpose_single,0,1,1,2,2,2334,0.6,0.8888889
YFP_in_CTX,cellpose_single,0,1,1,2,2,2334,0.65,0.8888889
YFP_in_CTX,cellpose_single,0,1,1,2,2,2334,0.7,0.8888889
YFP_in_CTX,cellpose_single,0,1,1,2,2,2334,0.75,0.8888889
YFP_in_CTX,cellpose_single,0,1,1,2,2,2334,0.8,0.8888889
YFP_in_CTX,cellpose_single,0,1,1,2,2,2334,0.85,0.859375
YFP_in_CTX,cellpose_single,0,1,1,2,2,2334,0.8999999999999999,0.7246377
YFP_in_CTX,cellpose_single,0,1,1,2,2,2334,0.95,0.41666666
YFP_in_CTX,cellpose_single,0,1,1,2,2,2340,0.5,0.91780823
YFP_in_CTX,cellpose_single,0,1,1,2,2,2340,0.55,0.8918919
YFP_in_CTX,cellpose_single,0,1,1,2,2,2340,0.6,0.8918919
YFP_in_CTX,cellpose_single,0,1,1,2,2,2340,0.65,0.8918919
YFP_in_CTX,cellpose_single,0,1,1,2,2,2340,0.7,0.8918919
