method,file,subset,exp,threshold,ap,dataset
STAPLE,0062_mask.png,train,3,0.85,0.65384614,PV_in_HC
STAPLE,0062_mask.png,train,3,0.8999999999999999,0.38709676,PV_in_HC
STAPLE,0062_mask.png,train,3,0.95,0.023809524,PV_in_HC
STAPLE,0062_mask.png,train,4,0.5,0.8095238,PV_in_HC
STAPLE,0062_mask.png,train,4,0.55,0.8095238,PV_in_HC
STAPLE,0062_mask.png,train,4,0.6,0.8095238,PV_in_HC
STAPLE,0062_mask.png,train,4,0.65,0.8095238,PV_in_HC
STAPLE,0062_mask.png,train,4,0.7,0.72727275,PV_in_HC
STAPLE,0062_mask.png,train,4,0.75,0.72727275,PV_in_HC
STAPLE,0062_mask.png,train,4,0.8,0.65217394,PV_in_HC
STAPLE,0062_mask.png,train,4,0.85,0.22580644,PV_in_HC
STAPLE,0062_mask.png,train,4,0.8999999999999999,0.08571429,PV_in_HC
STAPLE,0062_mask.png,train,4,0.95,0.0,PV_in_HC
STAPLE,0062_mask.png,train,5,0.5,0.95454544,PV_in_HC
STAPLE,0062_mask.png,train,5,0.55,0.95454544,PV_in_HC
STAPLE,0062_mask.png,train,5,0.6,0.95454544,PV_in_HC
STAPLE,0062_mask.png,train,5,0.65,0.95454544,PV_in_HC
STAPLE,0062_mask.png,train,5,0.7,0.95454544,PV_in_HC
STAPLE,0062_mask.png,train,5,0.75,0.95454544,PV_in_HC
STAPLE,0062_mask.png,train,5,0.8,0.8695652,PV_in_HC
STAPLE,0062_mask.png,train,5,0.85,0.43333334,PV_in_HC
STAPLE,0062_mask.png,train,5,0.8999999999999999,0.22857143,PV_in_HC
STAPLE,0062_mask.png,train,5,0.95,0.023809524,PV_in_HC
STAPLE,0063_mask.png,train,1,0.5,0.85714287,PV_in_HC
STAPLE,0063_mask.png,train,1,0.55,0.85714287,PV_in_HC
STAPLE,0063_mask.png,train,1,0.6,0.85714287,PV_in_HC
STAPLE,0063_mask.png,train,1,0.65,0.85714287,PV_in_HC
STAPLE,0063_mask.png,train,1,0.7,0.85714287,PV_in_HC
STAPLE,0063_mask.png,train,1,0.75,0.73333335,PV_in_HC
STAPLE,0063_mask.png,train,1,0.8,0.5294118,PV_in_HC
STAPLE,0063_mask.png,train,1,0.85,0.18181819,PV_in_HC
STAPLE,0063_mask.png,train,1,0.8999999999999999,0.0,PV_in_HC
STAPLE,0063_mask.png,train,1,0.95,0.0,PV_in_HC
STAPLE,0063_mask.png,train,2,0.5,1.0,PV_in_HC
STAPLE,0063_mask.png,train,2,0.55,1.0,PV_in_HC
STAPLE,0063_mask.png,train,2,0.6,1.0,PV_in_HC
STAPLE,0063_mask.png,train,2,0.65,0.8666667,PV_in_HC
STAPLE,0063_mask.png,train,2,0.7,0.75,PV_in_HC
STAPLE,0063_mask.png,train,2,0.75,0.64705884,PV_in_HC
STAPLE,0063_mask.png,train,2,0.8,0.47368422,PV_in_HC
STAPLE,0063_mask.png,train,2,0.85,0.16666667,PV_in_HC
STAPLE,0063_mask.png,train,2,0.8999999999999999,0.0,PV_in_HC
STAPLE,0063_mask.png,train,2,0.95,0.0,PV_in_HC
STAPLE,0063_mask.png,train,3,0.5,1.0,PV_in_HC
STAPLE,0063_mask.png,train,3,0.55,1.0,PV_in_HC
STAPLE,0063_mask.png,train,3,0.6,1.0,PV_in_HC
STAPLE,0063_mask.png,train,3,0.65,1.0,PV_in_HC
STAPLE,0063_mask.png,train,3,0.7,1.0,PV_in_HC
STAPLE,0063_mask.png,train,3,0.75,1.0,PV_in_HC
STAPLE,0063_mask.png,train,3,0.8,0.8666667,PV_in_HC
STAPLE,0063_mask.png,train,3,0.85,0.8666667,PV_in_HC
STAPLE,0063_mask.png,train,3,0.8999999999999999,0.75,PV_in_HC
STAPLE,0063_mask.png,train,3,0.95,0.12,PV_in_HC
STAPLE,0063_mask.png,train,4,0.5,0.93333334,PV_in_HC
STAPLE,0063_mask.png,train,4,0.55,0.93333334,PV_in_HC
STAPLE,0063_mask.png,train,4,0.6,0.93333334,PV_in_HC
STAPLE,0063_mask.png,train,4,0.65,0.93333334,PV_in_HC
STAPLE,0063_mask.png,train,4,0.7,0.93333334,PV_in_HC
STAPLE,0063_mask.png,train,4,0.75,0.8125,PV_in_HC
STAPLE,0063_mask.png,train,4,0.8,0.7058824,PV_in_HC
STAPLE,0063_mask.png,train,4,0.85,0.3181818,PV_in_HC
STAPLE,0063_mask.png,train,4,0.8999999999999999,0.115384616,PV_in_HC
STAPLE,0063_mask.png,train,4,0.95,0.0,PV_in_HC
STAPLE,0063_mask.png,train,5,0.5,1.0,PV_in_HC
STAPLE,0063_mask.png,train,5,0.55,1.0,PV_in_HC
STAPLE,0063_mask.png,train,5,0.6,1.0,PV_in_HC
STAPLE,0063_mask.png,train,5,0.65,1.0,PV_in_HC
STAPLE,0063_mask.png,train,5,0.7,1.0,PV_in_HC
STAPLE,0063_mask.png,train,5,0.75,1.0,PV_in_HC
STAPLE,0063_mask.png,train,5,0.8,0.5555556,PV_in_HC
STAPLE,0063_mask.png,train,5,0.85,0.47368422,PV_in_HC
STAPLE,0063_mask.png,train,5,0.8999999999999999,0.2173913,PV_in_HC
STAPLE,0063_mask.png,train,5,0.95,0.0,PV_in_HC
STAPLE,0064_mask.png,train,1,0.5,0.8,PV_in_HC
STAPLE,0064_mask.png,train,1,0.55,0.8,PV_in_HC
STAPLE,0064_mask.png,train,1,0.6,0.8,PV_in_HC
STAPLE,0064_mask.png,train,1,0.65,0.8,PV_in_HC
STAPLE,0064_mask.png,train,1,0.7,0.8,PV_in_HC
STAPLE,0064_mask.png,train,1,0.75,0.42105263,PV_in_HC
STAPLE,0064_mask.png,train,1,0.8,0.17391305,PV_in_HC
STAPLE,0064_mask.png,train,1,0.85,0.125,PV_in_HC
STAPLE,0064_mask.png,train,1,0.8999999999999999,0.0,PV_in_HC
STAPLE,0064_mask.png,train,1,0.95,0.0,PV_in_HC
STAPLE,0064_mask.png,train,2,0.5,0.8666667,PV_in_HC
STAPLE,0064_mask.png,train,2,0.55,0.8666667,PV_in_HC
STAPLE,0064_mask.png,train,2,0.6,0.8666667,PV_in_HC
STAPLE,0064_mask.png,train,2,0.65,0.75,PV_in_HC
STAPLE,0064_mask.png,train,2,0.7,0.5555556,PV_in_HC
STAPLE,0064_mask.png,train,2,0.75,0.16666667,PV_in_HC
STAPLE,0064_mask.png,train,2,0.8,0.16666667,PV_in_HC
STAPLE,0064_mask.png,train,2,0.85,0.07692308,PV_in_HC
STAPLE,0064_mask.png,train,2,0.8999999999999999,0.0,PV_in_HC
STAPLE,0064_mask.png,train,2,0.95,0.0,PV_in_HC
STAPLE,0064_mask.png,train,3,0.5,0.8125,PV_in_HC
STAPLE,0064_mask.png,train,3,0.55,0.8125,PV_in_HC
STAPLE,0064_mask.png,train,3,0.6,0.8125,PV_in_HC
STAPLE,0064_mask.png,train,3,0.65,0.8125,PV_in_HC
STAPLE,0064_mask.png,train,3,0.7,0.8125,PV_in_HC
STAPLE,0064_mask.png,train,3,0.75,0.8125,PV_in_HC
STAPLE,0064_mask.png,train,3,0.8,0.8125,PV_in_HC
STAPLE,0064_mask.png,train,3,0.85,0.6111111,PV_in_HC
STAPLE,0064_mask.png,train,3,0.8999999999999999,0.20833333,PV_in_HC
STAPLE,0064_mask.png,train,3,0.95,0.035714287,PV_in_HC
STAPLE,0064_mask.png,train,4,0.5,0.93333334,PV_in_HC
STAPLE,0064_mask.png,train,4,0.55,0.93333334,PV_in_HC
STAPLE,0064_mask.png,train,4,0.6,0.93333334,PV_in_HC
STAPLE,0064_mask.png,train,4,0.65,0.93333334,PV_in_HC
STAPLE,0064_mask.png,train,4,0.7,0.8125,PV_in_HC
STAPLE,0064_mask.png,train,4,0.75,0.7058824,PV_in_HC
STAPLE,0064_mask.png,train,4,0.8,0.6111111,PV_in_HC
STAPLE,0064_mask.png,train,4,0.85,0.3181818,PV_in_HC
STAPLE,0064_mask.png,train,4,0.8999999999999999,0.16,PV_in_HC
STAPLE,0064_mask.png,train,4,0.95,0.0,PV_in_HC
STAPLE,0064_mask.png,train,5,0.5,1.0,PV_in_HC
STAPLE,0064_mask.png,train,5,0.55,1.0,PV_in_HC
STAPLE,0064_mask.png,train,5,0.6,0.875,PV_in_HC
STAPLE,0064_mask.png,train,5,0.65,0.875,PV_in_HC
STAPLE,0064_mask.png,train,5,0.7,0.7647059,PV_in_HC
STAPLE,0064_mask.png,train,5,0.75,0.6666667,PV_in_HC
STAPLE,0064_mask.png,train,5,0.8,0.36363637,PV_in_HC
STAPLE,0064_mask.png,train,5,0.85,0.2,PV_in_HC
STAPLE,0064_mask.png,train,5,0.8999999999999999,0.03448276,PV_in_HC
STAPLE,0064_mask.png,train,5,0.95,0.0,PV_in_HC
STAPLE,0067_mask.png,train,1,0.5,0.88235295,PV_in_HC
STAPLE,0067_mask.png,train,1,0.55,0.88235295,PV_in_HC
STAPLE,0067_mask.png,train,1,0.6,0.88235295,PV_in_HC
STAPLE,0067_mask.png,train,1,0.65,0.88235295,PV_in_HC
STAPLE,0067_mask.png,train,1,0.7,0.7777778,PV_in_HC
STAPLE,0067_mask.png,train,1,0.75,0.68421054,PV_in_HC
STAPLE,0067_mask.png,train,1,0.8,0.6,PV_in_HC
STAPLE,0067_mask.png,train,1,0.85,0.23076923,PV_in_HC
STAPLE,0067_mask.png,train,1,0.8999999999999999,0.032258064,PV_in_HC
STAPLE,0067_mask.png,train,1,0.95,0.0,PV_in_HC
STAPLE,0067_mask.png,train,2,0.5,0.7894737,PV_in_HC
STAPLE,0067_mask.png,train,2,0.55,0.7894737,PV_in_HC
STAPLE,0067_mask.png,train,2,0.6,0.7894737,PV_in_HC
STAPLE,0067_mask.png,train,2,0.65,0.54545456,PV_in_HC
STAPLE,0067_mask.png,train,2,0.7,0.54545456,PV_in_HC
STAPLE,0067_mask.png,train,2,0.75,0.36,PV_in_HC
STAPLE,0067_mask.png,train,2,0.8,0.25925925,PV_in_HC
STAPLE,0067_mask.png,train,2,0.85,0.13333334,PV_in_HC
STAPLE,0067_mask.png,train,2,0.8999999999999999,0.030303031,PV_in_HC
STAPLE,0067_mask.png,train,2,0.95,0.030303031,PV_in_HC
STAPLE,0067_mask.png,train,3,0.5,0.8095238,PV_in_HC
STAPLE,0067_mask.png,train,3,0.55,0.72727275,PV_in_HC
STAPLE,0067_mask.png,train,3,0.6,0.72727275,PV_in_HC
STAPLE,0067_mask.png,train,3,0.65,0.72727275,PV_in_HC
STAPLE,0067_mask.png,train,3,0.7,0.65217394,PV_in_HC
STAPLE,0067_mask.png,train,3,0.75,0.65217394,PV_in_HC
STAPLE,0067_mask.png,train,3,0.8,0.52,PV_in_HC
STAPLE,0067_mask.png,train,3,0.85,0.52,PV_in_HC
STAPLE,0067_mask.png,train,3,0.8999999999999999,0.26666668,PV_in_HC
STAPLE,0067_mask.png,train,3,0.95,0.027027028,PV_in_HC
STAPLE,0067_mask.png,train,4,0.5,0.7368421,PV_in_HC
STAPLE,0067_mask.png,train,4,0.55,0.7368421,PV_in_HC
STAPLE,0067_mask.png,train,4,0.6,0.7368421,PV_in_HC
STAPLE,0067_mask.png,train,4,0.65,0.7368421,PV_in_HC
STAPLE,0067_mask.png,train,4,0.7,0.7368421,PV_in_HC
STAPLE,0067_mask.png,train,4,0.75,0.65,PV_in_HC
STAPLE,0067_mask.png,train,4,0.8,0.65,PV_in_HC
STAPLE,0067_mask.png,train,4,0.85,0.375,PV_in_HC
STAPLE,0067_mask.png,train,4,0.8999999999999999,0.26923078,PV_in_HC
STAPLE,0067_mask.png,train,4,0.95,0.0,PV_in_HC
STAPLE,0067_mask.png,train,5,0.5,0.9411765,PV_in_HC
STAPLE,0067_mask.png,train,5,0.55,0.9411765,PV_in_HC
STAPLE,0067_mask.png,train,5,0.6,0.9411765,PV_in_HC
STAPLE,0067_mask.png,train,5,0.65,0.9411765,PV_in_HC
STAPLE,0067_mask.png,train,5,0.7,0.8333333,PV_in_HC
STAPLE,0067_mask.png,train,5,0.75,0.8333333,PV_in_HC
STAPLE,0067_mask.png,train,5,0.8,0.7368421,PV_in_HC
STAPLE,0067_mask.png,train,5,0.85,0.4347826,PV_in_HC
STAPLE,0067_mask.png,train,5,0.8999999999999999,0.17857143,PV_in_HC
STAPLE,0067_mask.png,train,5,0.95,0.0,PV_in_HC
STAPLE,0068_mask.png,train,1,0.5,0.6216216,PV_in_HC
STAPLE,0068_mask.png,train,1,0.55,0.6216216,PV_in_HC
STAPLE,0068_mask.png,train,1,0.6,0.6216216,PV_in_HC
STAPLE,0068_mask.png,train,1,0.65,0.57894737,PV_in_HC
STAPLE,0068_mask.png,train,1,0.7,0.57894737,PV_in_HC
STAPLE,0068_mask.png,train,1,0.75,0.57894737,PV_in_HC
STAPLE,0068_mask.png,train,1,0.8,0.46341464,PV_in_HC
STAPLE,0068_mask.png,train,1,0.85,0.27659574,PV_in_HC
STAPLE,0068_mask.png,train,1,0.8999999999999999,0.071428575,PV_in_HC
STAPLE,0068_mask.png,train,1,0.95,0.016949153,PV_in_HC
STAPLE,0068_mask.png,train,2,0.5,0.9444444,PV_in_HC
STAPLE,0068_mask.png,train,2,0.55,0.8918919,PV_in_HC
STAPLE,0068_mask.png,train,2,0.6,0.8918919,PV_in_HC
STAPLE,0068_mask.png,train,2,0.65,0.75,PV_in_HC
STAPLE,0068_mask.png,train,2,0.7,0.5555556,PV_in_HC
STAPLE,0068_mask.png,train,2,0.75,0.4,PV_in_HC
STAPLE,0068_mask.png,train,2,0.8,0.14754099,PV_in_HC
STAPLE,0068_mask.png,train,2,0.85,0.07692308,PV_in_HC
STAPLE,0068_mask.png,train,2,0.8999999999999999,0.04477612,PV_in_HC
STAPLE,0068_mask.png,train,2,0.95,0.029411765,PV_in_HC
STAPLE,0068_mask.png,train,3,0.5,0.972973,PV_in_HC
STAPLE,0068_mask.png,train,3,0.55,0.972973,PV_in_HC
STAPLE,0068_mask.png,train,3,0.6,0.972973,PV_in_HC
STAPLE,0068_mask.png,train,3,0.65,0.972973,PV_in_HC
STAPLE,0068_mask.png,train,3,0.7,0.972973,PV_in_HC
STAPLE,0068_mask.png,train,3,0.75,0.972973,PV_in_HC
STAPLE,0068_mask.png,train,3,0.8,0.8717949,PV_in_HC
STAPLE,0068_mask.png,train,3,0.85,0.6976744,PV_in_HC
STAPLE,0068_mask.png,train,3,0.8999999999999999,0.30357143,PV_in_HC
STAPLE,0068_mask.png,train,3,0.95,0.08955224,PV_in_HC
STAPLE,0068_mask.png,train,4,0.5,0.7567568,PV_in_HC
STAPLE,0068_mask.png,train,4,0.55,0.7105263,PV_in_HC
STAPLE,0068_mask.png,train,4,0.6,0.7105263,PV_in_HC
STAPLE,0068_mask.png,train,4,0.65,0.625,PV_in_HC
STAPLE,0068_mask.png,train,4,0.7,0.5116279,PV_in_HC
STAPLE,0068_mask.png,train,4,0.75,0.44444445,PV_in_HC
STAPLE,0068_mask.png,train,4,0.8,0.3265306,PV_in_HC
STAPLE,0068_mask.png,train,4,0.85,0.14035088,PV_in_HC
STAPLE,0068_mask.png,train,4,0.8999999999999999,0.031746034,PV_in_HC
STAPLE,0068_mask.png,train,4,0.95,0.0,PV_in_HC
STAPLE,0068_mask.png,train,5,0.5,0.9444444,PV_in_HC
STAPLE,0068_mask.png,train,5,0.55,0.9444444,PV_in_HC
STAPLE,0068_mask.png,train,5,0.6,0.9444444,PV_in_HC
STAPLE,0068_mask.png,train,5,0.65,0.84210527,PV_in_HC
STAPLE,0068_mask.png,train,5,0.7,0.70731705,PV_in_HC
STAPLE,0068_mask.png,train,5,0.75,0.4893617,PV_in_HC
STAPLE,0068_mask.png,train,5,0.8,0.2962963,PV_in_HC
STAPLE,0068_mask.png,train,5,0.85,0.14754099,PV_in_HC
STAPLE,0068_mask.png,train,5,0.8999999999999999,0.014492754,PV_in_HC
STAPLE,0068_mask.png,train,5,0.95,0.0,PV_in_HC
STAPLE,0069_mask.png,train,1,0.5,0.71428573,PV_in_HC
STAPLE,0069_mask.png,train,1,0.55,0.71428573,PV_in_HC
STAPLE,0069_mask.png,train,1,0.6,0.71428573,PV_in_HC
STAPLE,0069_mask.png,train,1,0.65,0.5,PV_in_HC
STAPLE,0069_mask.png,train,1,0.7,0.5,PV_in_HC
STAPLE,0069_mask.png,train,1,0.75,0.5,PV_in_HC
STAPLE,0069_mask.png,train,1,0.8,0.5,PV_in_HC
STAPLE,0069_mask.png,train,1,0.85,0.2,PV_in_HC
STAPLE,0069_mask.png,train,1,0.8999999999999999,0.0,PV_in_HC
STAPLE,0069_mask.png,train,1,0.95,0.0,PV_in_HC
STAPLE,0069_mask.png,train,2,0.5,0.6666667,PV_in_HC
STAPLE,0069_mask.png,train,2,0.55,0.6666667,PV_in_HC
STAPLE,0069_mask.png,train,2,0.6,0.6666667,PV_in_HC
STAPLE,0069_mask.png,train,2,0.65,0.6666667,PV_in_HC
STAPLE,0069_mask.png,train,2,0.7,0.6666667,PV_in_HC
STAPLE,0069_mask.png,train,2,0.75,0.6666667,PV_in_HC
STAPLE,0069_mask.png,train,2,0.8,0.25,PV_in_HC
STAPLE,0069_mask.png,train,2,0.85,0.25,PV_in_HC
STAPLE,0069_mask.png,train,2,0.8999999999999999,0.11111111,PV_in_HC
STAPLE,0069_mask.png,train,2,0.95,0.0,PV_in_HC
STAPLE,0069_mask.png,train,3,0.5,1.0,PV_in_HC
STAPLE,0069_mask.png,train,3,0.55,1.0,PV_in_HC
STAPLE,0069_mask.png,train,3,0.6,1.0,PV_in_HC
STAPLE,0069_mask.png,train,3,0.65,1.0,PV_in_HC
STAPLE,0069_mask.png,train,3,0.7,1.0,PV_in_HC
STAPLE,0069_mask.png,train,3,0.75,1.0,PV_in_HC
STAPLE,0069_mask.png,train,3,0.8,1.0,PV_in_HC
STAPLE,0069_mask.png,train,3,0.85,1.0,PV_in_HC
STAPLE,0069_mask.png,train,3,0.8999999999999999,0.71428573,PV_in_HC
STAPLE,0069_mask.png,train,3,0.95,0.09090909,PV_in_HC
STAPLE,0069_mask.png,train,4,0.5,0.8333333,PV_in_HC
STAPLE,0069_mask.png,train,4,0.55,0.8333333,PV_in_HC
STAPLE,0069_mask.png,train,4,0.6,0.8333333,PV_in_HC
STAPLE,0069_mask.png,train,4,0.65,0.8333333,PV_in_HC
STAPLE,0069_mask.png,train,4,0.7,0.8333333,PV_in_HC
STAPLE,0069_mask.png,train,4,0.75,0.8333333,PV_in_HC
STAPLE,0069_mask.png,train,4,0.8,0.5714286,PV_in_HC
STAPLE,0069_mask.png,train,4,0.85,0.375,PV_in_HC
STAPLE,0069_mask.png,train,4,0.8999999999999999,0.1,PV_in_HC
STAPLE,0069_mask.png,train,4,0.95,0.0,PV_in_HC
STAPLE,0069_mask.png,train,5,0.5,0.85714287,PV_in_HC
STAPLE,0069_mask.png,train,5,0.55,0.85714287,PV_in_HC
STAPLE,0069_mask.png,train,5,0.6,0.85714287,PV_in_HC
STAPLE,0069_mask.png,train,5,0.65,0.85714287,PV_in_HC
STAPLE,0069_mask.png,train,5,0.7,0.85714287,PV_in_HC
STAPLE,0069_mask.png,train,5,0.75,0.85714287,PV_in_HC
STAPLE,0069_mask.png,train,5,0.8,0.85714287,PV_in_HC
STAPLE,0069_mask.png,train,5,0.85,0.44444445,PV_in_HC
STAPLE,0069_mask.png,train,5,0.8999999999999999,0.083333336,PV_in_HC
STAPLE,0069_mask.png,train,5,0.95,0.083333336,PV_in_HC
STAPLE,0072_mask.png,train,1,0.5,0.7419355,PV_in_HC
STAPLE,0072_mask.png,train,1,0.55,0.7419355,PV_in_HC
STAPLE,0072_mask.png,train,1,0.6,0.7419355,PV_in_HC
STAPLE,0072_mask.png,train,1,0.65,0.7419355,PV_in_HC
STAPLE,0072_mask.png,train,1,0.7,0.6875,PV_in_HC
STAPLE,0072_mask.png,train,1,0.75,0.6875,PV_in_HC
STAPLE,0072_mask.png,train,1,0.8,0.54285717,PV_in_HC
STAPLE,0072_mask.png,train,1,0.85,0.3846154,PV_in_HC
STAPLE,0072_mask.png,train,1,0.8999999999999999,0.17391305,PV_in_HC
STAPLE,0072_mask.png,train,1,0.95,0.0,PV_in_HC
STAPLE,0072_mask.png,train,2,0.5,0.9354839,PV_in_HC
STAPLE,0072_mask.png,train,2,0.55,0.9354839,PV_in_HC
STAPLE,0072_mask.png,train,2,0.6,0.8181818,PV_in_HC
STAPLE,0072_mask.png,train,2,0.65,0.8181818,PV_in_HC
STAPLE,0072_mask.png,train,2,0.7,0.7647059,PV_in_HC
STAPLE,0072_mask.png,train,2,0.75,0.71428573,PV_in_HC
STAPLE,0072_mask.png,train,2,0.8,0.46341464,PV_in_HC
STAPLE,0072_mask.png,train,2,0.85,0.15384616,PV_in_HC
STAPLE,0072_mask.png,train,2,0.8999999999999999,0.03448276,PV_in_HC
STAPLE,0072_mask.png,train,2,0.95,0.0,PV_in_HC
STAPLE,0072_mask.png,train,3,0.5,0.82857144,PV_in_HC
STAPLE,0072_mask.png,train,3,0.55,0.82857144,PV_in_HC
STAPLE,0072_mask.png,train,3,0.6,0.82857144,PV_in_HC
STAPLE,0072_mask.png,train,3,0.65,0.82857144,PV_in_HC
STAPLE,0072_mask.png,train,3,0.7,0.82857144,PV_in_HC
STAPLE,0072_mask.png,train,3,0.75,0.82857144,PV_in_HC
STAPLE,0072_mask.png,train,3,0.8,0.7777778,PV_in_HC
STAPLE,0072_mask.png,train,3,0.85,0.64102566,PV_in_HC
STAPLE,0072_mask.png,train,3,0.8999999999999999,0.3617021,PV_in_HC
STAPLE,0072_mask.png,train,3,0.95,0.032258064,PV_in_HC
STAPLE,0072_mask.png,train,4,0.5,0.6666667,PV_in_HC
STAPLE,0072_mask.png,train,4,0.55,0.6666667,PV_in_HC
STAPLE,0072_mask.png,train,4,0.6,0.61764705,PV_in_HC
STAPLE,0072_mask.png,train,4,0.65,0.61764705,PV_in_HC
STAPLE,0072_mask.png,train,4,0.7,0.61764705,PV_in_HC
STAPLE,0072_mask.png,train,4,0.75,0.5277778,PV_in_HC
STAPLE,0072_mask.png,train,4,0.8,0.4864865,PV_in_HC
STAPLE,0072_mask.png,train,4,0.85,0.41025642,PV_in_HC
STAPLE,0072_mask.png,train,4,0.8999999999999999,0.1,PV_in_HC
STAPLE,0072_mask.png,train,4,0.95,0.018518519,PV_in_HC
STAPLE,0072_mask.png,train,5,0.5,1.0,PV_in_HC
STAPLE,0072_mask.png,train,5,0.55,1.0,PV_in_HC
STAPLE,0072_mask.png,train,5,0.6,0.93333334,PV_in_HC
STAPLE,0072_mask.png,train,5,0.65,0.93333334,PV_in_HC
STAPLE,0072_mask.png,train,5,0.7,0.93333334,PV_in_HC
STAPLE,0072_mask.png,train,5,0.75,0.6111111,PV_in_HC
STAPLE,0072_mask.png,train,5,0.8,0.45,PV_in_HC
STAPLE,0072_mask.png,train,5,0.85,0.20833333,PV_in_HC
STAPLE,0072_mask.png,train,5,0.8999999999999999,0.074074075,PV_in_HC
STAPLE,0072_mask.png,train,5,0.95,0.01754386,PV_in_HC
STAPLE,0074_mask.png,train,1,0.5,0.75,PV_in_HC
STAPLE,0074_mask.png,train,1,0.55,0.75,PV_in_HC
STAPLE,0074_mask.png,train,1,0.6,0.75,PV_in_HC
STAPLE,0074_mask.png,train,1,0.65,0.75,PV_in_HC
STAPLE,0074_mask.png,train,1,0.7,0.75,PV_in_HC
STAPLE,0074_mask.png,train,1,0.75,0.75,PV_in_HC
STAPLE,0074_mask.png,train,1,0.8,0.75,PV_in_HC
STAPLE,0074_mask.png,train,1,0.85,0.4,PV_in_HC
STAPLE,0074_mask.png,train,1,0.8999999999999999,0.16666667,PV_in_HC
STAPLE,0074_mask.png,train,1,0.95,0.0,PV_in_HC
STAPLE,0074_mask.png,train,2,0.5,1.0,PV_in_HC
STAPLE,0074_mask.png,train,2,0.55,1.0,PV_in_HC
STAPLE,0074_mask.png,train,2,0.6,1.0,PV_in_HC
STAPLE,0074_mask.png,train,2,0.65,1.0,PV_in_HC
STAPLE,0074_mask.png,train,2,0.7,0.33333334,PV_in_HC
STAPLE,0074_mask.png,train,2,0.75,0.33333334,PV_in_HC
STAPLE,0074_mask.png,train,2,0.8,0.0,PV_in_HC
STAPLE,0074_mask.png,train,2,0.85,0.0,PV_in_HC
STAPLE,0074_mask.png,train,2,0.8999999999999999,0.0,PV_in_HC
STAPLE,0074_mask.png,train,2,0.95,0.0,PV_in_HC
STAPLE,0074_mask.png,train,3,0.5,0.5,PV_in_HC
STAPLE,0074_mask.png,train,3,0.55,0.5,PV_in_HC
STAPLE,0074_mask.png,train,3,0.6,0.5,PV_in_HC
STAPLE,0074_mask.png,train,3,0.65,0.5,PV_in_HC
STAPLE,0074_mask.png,train,3,0.7,0.5,PV_in_HC
STAPLE,0074_mask.png,train,3,0.75,0.5,PV_in_HC
STAPLE,0074_mask.png,train,3,0.8,0.5,PV_in_HC
STAPLE,0074_mask.png,train,3,0.85,0.33333334,PV_in_HC
STAPLE,0074_mask.png,train,3,0.8999999999999999,0.2,PV_in_HC
STAPLE,0074_mask.png,train,3,0.95,0.0,PV_in_HC
STAPLE,0074_mask.png,train,4,0.5,0.75,PV_in_HC
STAPLE,0074_mask.png,train,4,0.55,0.75,PV_in_HC
STAPLE,0074_mask.png,train,4,0.6,0.75,PV_in_HC
STAPLE,0074_mask.png,train,4,0.65,0.75,PV_in_HC
STAPLE,0074_mask.png,train,4,0.7,0.75,PV_in_HC
STAPLE,0074_mask.png,train,4,0.75,0.75,PV_in_HC
STAPLE,0074_mask.png,train,4,0.8,0.75,PV_in_HC
STAPLE,0074_mask.png,train,4,0.85,0.4,PV_in_HC
STAPLE,0074_mask.png,train,4,0.8999999999999999,0.0,PV_in_HC
STAPLE,0074_mask.png,train,4,0.95,0.0,PV_in_HC
STAPLE,0074_mask.png,train,5,0.5,1.0,PV_in_HC
STAPLE,0074_mask.png,train,5,0.55,1.0,PV_in_HC
STAPLE,0074_mask.png,train,5,0.6,1.0,PV_in_HC
STAPLE,0074_mask.png,train,5,0.65,1.0,PV_in_HC
STAPLE,0074_mask.png,train,5,0.7,1.0,PV_in_HC
STAPLE,0074_mask.png,train,5,0.75,1.0,PV_in_HC
STAPLE,0074_mask.png,train,5,0.8,1.0,PV_in_HC
STAPLE,0074_mask.png,train,5,0.85,0.33333334,PV_in_HC
STAPLE,0074_mask.png,train,5,0.8999999999999999,0.33333334,PV_in_HC
STAPLE,0074_mask.png,train,5,0.95,0.0,PV_in_HC
STAPLE,0076_mask.png,train,1,0.5,0.88235295,PV_in_HC
STAPLE,0076_mask.png,train,1,0.55,0.88235295,PV_in_HC
STAPLE,0076_mask.png,train,1,0.6,0.88235295,PV_in_HC
STAPLE,0076_mask.png,train,1,0.65,0.88235295,PV_in_HC
STAPLE,0076_mask.png,train,1,0.7,0.7777778,PV_in_HC
STAPLE,0076_mask.png,train,1,0.75,0.68421054,PV_in_HC
STAPLE,0076_mask.png,train,1,0.8,0.6,PV_in_HC
STAPLE,0076_mask.png,train,1,0.85,0.28,PV_in_HC
STAPLE,0076_mask.png,train,1,0.8999999999999999,0.06666667,PV_in_HC
STAPLE,0076_mask.png,train,1,0.95,0.0,PV_in_HC
STAPLE,0076_mask.png,train,2,0.5,0.9375,PV_in_HC
STAPLE,0076_mask.png,train,2,0.55,0.8235294,PV_in_HC
STAPLE,0076_mask.png,train,2,0.6,0.8235294,PV_in_HC
